category,assumptions,t0,t1
2,\left( x\neq -1\right) \wedge \left( x\neq -2\right),"-2 = -\frac{1\,(x + 1)}{x + 2}","-2\,(x + 2) = 1\,(x + 1)"
2,\left( x\neq -1\right) \wedge \left( x\neq -2\right),"-2\,x-4 = x + 1","-3 = 3\,x"
2,\left( x\neq -1\right) \wedge \left( x\neq -2\right),-1 = x,\textrm{falsch}
2,\textrm{wahr},\left( u-5\right)^{2} = 10,\left( u-5 = \sqrt{10}\right) \vee \left( u-5 = \sqrt{10}\right)
2,\left( x\neq -1\right) \wedge \left( x\neq -2\right),"-2\,x-4 = -x-1","-3 = -3\,x"
2,\left( x\neq -1\right) \wedge \left( x\neq -2\right),1 = x,\textrm{falsch}
2,\left( x\neq -1\right) \wedge \left( x\neq -2\right),-3 = x,\textrm{falsch}
2,\left( x\neq -1\right) \wedge \left( x\neq -2\right),-3 = x,\textrm{falsch}
2,\left( x\neq -1\right) \wedge \left( x\neq -2\right),-3 = x,\textrm{falsch}
2,\textrm{wahr},"\left( 2\,x = 1\right) \wedge \left( 4\,x = -5\right)",\left( x = \frac{1}{2}\right) \wedge \left( x = -\frac{3}{5}\right)
2,\textrm{wahr},"\left( -2\,f + 2 = 0\right) \wedge \left( 4\,f-4 = 0\right)","\left( -2\,f + 2 = o\right) \wedge \left( 4\,f-4 = 0\right)"
2,\textrm{wahr},"\left( -2\,f + 2 = 0\right) \wedge \left( 4\,f-4 = 0\right)","\left( -2\,f + 2 = o\right) \wedge \left( 4\,f-4 = 0\right)"
2,\textrm{wahr},"\left( -2\,f + 2 = 0\right) \wedge \left( 4\,f-4 = 0\right)","\left( -2\,f + 2 = o\right) \wedge \left( 4\,f-4 = 0\right)"
2,\textrm{wahr},\left( w + 3\right)^{2} = 4,w_1 + 3 = \sqrt{4}
2,\textrm{wahr},w_1 = -1,w_2 + 3 = -\sqrt{4}
2,x\neq 3,"\frac{-4\,x + 12}{x-3} = -4","-4\,x + 12 = -4\,(x + 3)"
2,\left( x\neq -1\right) \wedge \left( x\neq -2\right),x = -3,\textrm{falsch}
2,x\neq 3,"\frac{-4\,x + 12}{x-3} = -4","-4\,x + 12 = -4\,(x + 3)"
2,x\neq 3,"\frac{-4\,x + 12}{x-3} = -4","-4\,x + 12 = -4\,(x + 3)"
2,\left( x\neq -1\right) \wedge \left( x\neq -2\right),x = -3,\textrm{wahr}
2,\textrm{wahr},"\left( -2\,t + 3 = 0\right) \vee \left( -3\,t-3 = 0\right)","\left( -2\,t = 3\right) \vee \left( -3\,t = 3\right)"
2,\textrm{wahr},"\left( -2\,t + 3 = 0\right) \vee \left( -3\,t-3 = 0\right)","\left( -2\,t = 3\right) \vee \left( -3\,t = 3\right)"
2,\textrm{wahr},"\left( -2\,t = -3\right) \vee \left( -3\,t = 3\right)",\left( t = -\frac{3}{2}\right) \vee \left( t = -1\right)
2,\left( x\neq 2\right) \wedge \left( x\neq 1\right),"-3\,x + 3 = -5\,x + 10","2\,x = -7"
2,\left( x\neq -2\right) \wedge \left( x\neq 1\right),"1\,(x-1) = -1\,(x + 2)","x-1 = -2\,x-2"
2,\left( x\neq -2\right) \wedge \left( x\neq 1\right),"x-1 = -2\,x-2","3\,x = 1"
2,\left( x\neq -2\right) \wedge \left( x\neq 1\right),x-1 = -x-2,0 = 1
2,\textrm{wahr},"-z + 2 = -5\,z + 2\,y","-4\,z = -2\,y-2"
2,\textrm{wahr},"-z + 2 = -5\,z + 2\,y","-4\,z = 2\,y-2"
2,\textrm{wahr},"\left( -2\,f + 2 = o\right) \vee \left( 4\,f-4 = 0\right)","\left( -2\,f = -2\right) \vee \left( 4\,f = 4\right)"
2,x\neq 4,0 = o,\textrm{wahr}
2,x\neq 4,"-7\,x + 28 = -7\,x + 28",0 = o
2,x\neq 4,0 = o,\textrm{wahr}
2,\left( x\neq 2\right) \wedge \left( x\neq -2\right),"-4\,x-8-5\,x + 1\,o = 0","-9\,x + 2 = 0"
2,\left( x\neq 2\right) \wedge \left( x\neq -2\right),"-4\,(x + 2)-5\,(x-2) = 0","-4\,x-8-5\,x + 1\,o = 0"
2,\left( x\neq 2\right) \wedge \left( x\neq -2\right),"-4\,(x + 2)-5\,(x-2) = 0","-4\,x-8-5\,x + 1\,o = 0"
2,\left( x\neq 2\right) \wedge \left( x\neq -2\right),"-4\,x-8-5\,x + 1\,o = 0","-9\,x + 2 = 0"
2,\left( x\neq 2\right) \wedge \left( x\neq -2\right),"-4\,x-8-5\,x + 1\,o = 0","-9\,x + 2 = 0"
2,\left( x\neq 2\right) \wedge \left( x\neq -2\right),"-4\,x + 2-5\,(x-2) = 0","-4\,x-8-5\,x + 1\,o = 0"
2,\left( x\neq 2\right) \wedge \left( x\neq -2\right),"-4\,x-8-5\,(x-2) = 0","-4\,x-8-5\,x + 1\,o = 0"
2,\left( x\neq 2\right) \wedge \left( x\neq -2\right),"-4\,x-8-5\,x + 1\,o = 0","-9\,x + 2 = 0"
2,\textrm{wahr},"5\,r-4 = 3\,x","5\,r-\frac{4}{3} = x"
2,\left( x\neq 1\right) \wedge \left( x\neq -1\right),\frac{5}{x-1} + \frac{1}{x + 1} = 0,"5 = \frac{1\,(x-1)}{x + 1}"
2,\left( x\neq 1\right) \wedge \left( x\neq -1\right),"5\,x + 5 = x-1","4\,x = 4"
2,\textrm{wahr},"-3\,a + 2 = 2\,a-4\,p","5\,a + 2 = 4\,p"
2,\left( x\neq 1\right) \wedge \left( x\neq -1\right),"5\,x + 5 = -x + 1","4\,x = -4"
2,\textrm{wahr},"-3\,a + 2 = 2\,a-4\,p","5\,a + 2 = 4\,p"
2,\textrm{wahr},\left( g = -\frac{2}{3}\right) \vee \left( g = -\frac{3}{2}\right),"\mathbb{L} = \left\{-\frac{2}{3},-1.5\right\}"
2,\textrm{wahr},"3\,c + 4 = -c-1\,\left|+c\right| -4","4\,c = -5"
2,\textrm{wahr},"5\,m = 4\,h + 3","m = \frac{4}{5}\,h + \frac{3}{4}"
2,\left( x\neq 1\right) \wedge \left( x\neq -2\right),"3\,x + 6-5\,(x-1) = 0","3\,x + 6-5\,x + 5 = o"
2,\left( x\neq 1\right) \wedge \left( x\neq -2\right),"3\,x + 6-5\,x + 5 = o","-2\,x + 11 = 0"
2,\left( x\neq 3\right) \wedge \left( x\neq -1\right),"5\,x + 5 + 2\,x-6 = 0","7\,x-1 = o"
2,\left( x\neq 3\right) \wedge \left( x\neq -1\right),"7\,x-1 = o","7\,x = 1"
2,\textrm{wahr},\left( h-\frac{7}{2}\right)^{2}-\frac{9}{4} = 0,\left( h-\frac{7}{2} = -\frac{3}{2}\right) \vee \left( h-\frac{7}{2} = \frac{3}{2}\right)
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + q = 0","x^{2} + p\,x + \left( \frac{p}{2}\right)^{2}\,\left( \frac{p}{2}\right)^{2} + q = 0"
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0,"\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}\,q"
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + \left( \frac{p}{2}\right)^{2}\,\left( \frac{p}{2}\right)^{2} + q = 0",\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + q = 0","x^{2} + p\,x + q + \left( \frac{p}{2}\right)^{2}\,\left( \frac{p}{2}\right)^{2} = 0"
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0,"\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}\,q"
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + q + \left( \frac{p}{2}\right)^{2}\,\left( \frac{p}{2}\right)^{2} = 0",\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + q = 0","x^{2} + p\,x + q-\frac{p}{2} + \left( \frac{p}{2}\right)^{2} = 0"
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + q-\frac{p}{2} + \left( \frac{p}{2}\right)^{2} = 0",\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0,"\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}\,q"
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + q + \left( \frac{p}{2}\right)^{2}\,\left( \frac{p}{2}\right)^{2} = 0",\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0,"\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}\,q"
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + q = 0","x^{2} + p\,x + q + \left( \frac{p}{2}\right)^{2}\,\left( \frac{p}{2}\right)^{2} = 0"
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0,"\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}\,q"
2,\textrm{wahr},"-3\,a + 2 = 2\,a-4\,p","-5\,a + 2 = 4\,p"
2,\textrm{wahr},"-5\,a + 2 = 4\,p","-\frac{5\,a + 2}{4} = p"
2,\textrm{wahr},"-3\,a + 2 = 2\,a-4\,p","4\,p = -5\,a + 2"
2,\textrm{wahr},"6\,u-5 = -5\,q","6\,u = q"
2,\textrm{wahr},"6\,u-5 = -5\,q","6\,\frac{u-5}{-5} = q"
2,\textrm{wahr},"\frac{6\,u-5}{-5} = q","q = 6\,u"
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0,"\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}\,q"
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}-q,x + \frac{p}{2} = \sqrt{\left( \frac{p}{2}\right)^{2}-q}
2,\textrm{wahr},"-2\,w + 1 = 4\,w + 4\,q","6\,w = 4\,q-1"
2,\textrm{wahr},"-4\,m_2 + 4 = 0","-4\,m = -4"
2,\textrm{wahr},"(m-1)\,(-4\,m-4) = 0","-4\,m_2 + 4 = 0"
2,\textrm{wahr},m^{2} = 1,m = +1
2,\textrm{wahr},"-4\,m = -4",m^{2} = 1
2,\textrm{wahr},m^{2} = 1,m = +1
2,\textrm{wahr},m^{2} = 1,m = \sqrt{1}
2,\textrm{wahr},m^{2} = 1,m = 1
2,\textrm{wahr},\sqrt{m^{2}} = \sqrt{1},m_1 = 1
2,\textrm{wahr},\sqrt{m^{2}} = \sqrt{1},"0 = \left\{1,-1\right\}"
2,\textrm{wahr},\sqrt{m^{2}} = \sqrt{1},"m = \left\{1,-1\right\}"
2,\textrm{wahr},\sqrt{m^{2}} = \sqrt{1},"m_0 = \left\{1,-1\right\}"
2,\textrm{wahr},\sqrt{m^{2}} = \sqrt{1},m_1 = 1
2,\textrm{wahr},\sqrt{m^{2}} = \sqrt{1},"m__vec(1,2) = 1"
2,\textrm{wahr},\sqrt{m^{2}} = \sqrt{1},m_1/2 = 1
2,\textrm{wahr},\sqrt{m^{2}} = \sqrt{1},m_0 = 1
2,\textrm{wahr},\sqrt{m^{2}} = \sqrt{1},m = 1
2,\textrm{wahr},m = 1,m_0 = 1
2,\textrm{wahr},\sqrt{m^{2}} = \sqrt{1},m_0 = 1
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + \left( \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0","\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}\,q"
2,q < \frac{p^{2}}{4},"\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}\,q","x_1 = -\frac{p}{2} + \sqrt{\left( \frac{p}{2}\right)^{2}\,q}"
2,q < \frac{p^{2}}{4},"x_1 = -\frac{p}{2} + \sqrt{\left( \frac{p}{2}\right)^{2}\,q}","x_2 = -\frac{p}{2}-\sqrt{\left( \frac{p}{2}\right)^{2}\,q}"
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{2}\right)^{2} + q = 0,"\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}\,q"
2,q < \frac{p^{2}}{4},"\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}\,q","x_1 = -\frac{p}{2} + \sqrt{\left( \frac{p}{2}\right)^{2}\,q}"
2,q < \frac{p^{2}}{4},"x_1 = -\frac{p}{2} + \sqrt{\left( \frac{p}{2}\right)^{2}\,q}","x_2 = -\frac{p}{2}-\sqrt{\left( \frac{p}{2}\right)^{2}\,q}"
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}-q,x_1 = -\frac{p}{2} + \sqrt{\left( \frac{p}{2}\right)^{2}-q}
2,q < \frac{p^{2}}{4},x_1 = -\frac{p}{2} + \sqrt{\left( \frac{p}{2}\right)^{2}-q},x_2 = -\frac{p}{2}-\sqrt{\left( \frac{p}{2}\right)^{2}-q}
2,\textrm{wahr},"\left( -3\,c-5 = 0\right) \vee \left( -4\,c + 2 = 0\right)",\left( c = \frac{5}{3}\right) \vee \left( c = -\frac{1}{2}\right)
2,\textrm{wahr},"\left( -3\,c-5 = 0\right) \vee \left( -4\,c + 2 = 0\right)",\left( c = \frac{5}{3}\right) \vee \left( c = -\frac{1}{2}\right)
2,\textrm{wahr},"-q-2 = 3\,q + 1","-4\,q = 2"
2,\textrm{wahr},"b^{2}-\frac{7}{6}\,b-\frac{5}{6} = 0",b = \frac{\frac{7}{6}}{2} + \sqrt{\left( -\frac{\frac{7}{6}}{2}\right)^{2}-\frac{5}{6}}
2,\textrm{wahr},b = \frac{\frac{7}{6}}{2}-\sqrt{\left( -\frac{\frac{7}{6}}{2}\right)^{2}-\frac{5}{6}},b = \frac{7}{12} + \sqrt{\left( -\frac{7}{12}\right)^{2}-\frac{5}{6}}
2,\textrm{wahr},"k^{2} \cdot 4\,k + 4 = 0",\left( k + 2\right)^{2} = 0
2,x\neq -4,"\left( \frac{4\,x}{x}\right)_{+4^{6}} = 4","4\,x + 16 = 4\,(x + 4)"
2,x\neq -4,"\left( \frac{4\,x}{x}\right)_{+4^{6}} = 4","4\,x + 16 = 4\,(x + 4)"
2,x\neq -4,"\left( \frac{4\,x}{x}\right)_{+4^{6}} = 4","4\,x + 16 = 4\,(x + 4)"
2,x\neq -4,"\left( \frac{4\,x}{x}\right)_{+4^{6}} = 4","4\,x + 16 = 4\,(x + 4)"
2,x\neq -4,"\left( \frac{4\,x}{x}\right)_{+4^{6}} = 4","4\,x + 16 = 4\,(x + 4)"
2,q < \frac{p^{2}}{4},"x\,x + 2\,p\,x-p\,x + q = 0","\left( x + p\right)^{2}-p\,x + q = 0"
2,\textrm{wahr},"-h-1 = h + 3\,o","3\,o = 2\,h + 1"
2,\textrm{wahr},"0 = 2\,h + 3\,o + 1","3\,o = 2\,h + 1"
2,\textrm{wahr},"0 = 2\,h + 3\,o + 1","3\,o = 2\,h + 1"
2,\textrm{wahr},"0 = 2\,h + 3\,o + 1","3\,o = 2\,h + 1"
2,\textrm{wahr},"0 = 2\,h + 3\,o + 1","3\,o = 2\,h + 1"
2,\textrm{wahr},y = -2,\mathbb{L} = \left\{-2\right\}
2,\textrm{wahr},y = -2,\mathbb{L} = \left\{-2\right\}
2,\textrm{wahr},\left( y-3\right)^{2} = 1,y-3 = \sqrt{1}
2,\textrm{wahr},\left( y-3\right)^{2} = 1,y-3 = \sqrt{1}
2,\textrm{wahr},\left( y-3\right)^{2} = 1,y = 4
2,\left( x\neq -3\right) \wedge \left( x\neq 2\right),\frac{3}{x + 3}-\frac{2}{x-2} = 0,"3\,(x-2) = 2\,(x + 3)"
2,\textrm{wahr},\left( y-3 = 1\right) \vee \left( y-3 = -1\right),y = 4
2,\textrm{wahr},\left( y = 3 + 1\right) \vee \left( y = -1 + 3\right),y = 4
2,\textrm{wahr},\left( y = 3 + 1\right) \vee \left( y = -1 + 3\right),y = 4
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q} = x + \frac{p}{2}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},+(-\sqrt{\left( \frac{p}{2}\right)^{2}-q}) = x + \frac{p}{2}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q} = x + \frac{p}{2}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q} = x + \frac{p}{2}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q} = x + \frac{p}{2}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q} = x + \frac{p}{2}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q} = x + \frac{p}{2}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\left( \frac{p}{2}\right)^{2}-q = x + \frac{p}{2}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q}-x + \frac{p}{2} = 0
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q} = x + \frac{p}{2}
2,\textrm{wahr},"5\,c-1 = a",\textrm{wahr}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q} = x + \frac{p}{2}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q} = x + \frac{p}{2}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q} = x + \frac{p}{2}
2,q < \frac{p^{2}}{4},\left( \frac{p}{2}\right)^{2}-q = \left( x + \frac{p}{2}\right)^{2},\sqrt{\left( \frac{p}{2}\right)^{2}-q} = x + \frac{p}{2}
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( a\,x + \frac{b\,x}{2}\right)^{2} = \left( \frac{b\,x}{2}\right)^{2}-c","\left( \left( a\,x + \frac{b\,x}{2}\right)^{2} = -\sqrt{\left( \frac{b\,x}{2}\right)^{2}-c}\right) \vee \left( \left( a\,x + \frac{b\,x}{2}\right)^{2} = +\sqrt{\left( \frac{b\,x}{2}\right)^{2}-c}\right)"
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( \left( a\,x + \frac{b\,x}{2}\right)^{2} = -\sqrt{\left( \frac{b\,x}{2}\right)^{2}-c}\right) \vee \left( \left( a\,x + \frac{b\,x}{2}\right)^{2} = +\sqrt{\left( \frac{b\,x}{2}\right)^{2}-c}\right)","\left( x = \frac{-b-\sqrt{b^{2}-4\,a\,c}}{2\,a}\right) \vee \left( x = \frac{-b + \sqrt{b^{2}-4\,a\,c}}{2\,a}\right)"
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","a\,x^{2} + b\,x + \left( \frac{b\,x}{2}\right)^{2} = \left( \frac{b\,x}{2}\right)^{2}-c","\left( a\,x + \frac{b\,x}{2}\right)^{2} = \left( \frac{b\,x}{2}\right)^{2}-c"
2,\textrm{wahr},\left( \frac{10}{2}\right)^{2}-25 = \left( s + \frac{10}{2}\right)^{2},\left( s = \frac{10}{2} + \sqrt{\left( \frac{10}{2}\right)^{2}-25}\right) \vee \left( s = \frac{10}{2}-\sqrt{\left( \frac{10}{2}\right)^{2}-25}\right)
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( 2\,a\,x + b = -\sqrt{-4\,a\,c + b^{2}}\right) \vee \left( 2\,a\,x + b = \sqrt{-4\,a\,c + b^{2}}\right)","\left( 2\,a\,x = \frac{-b-\sqrt{-4\,a\,c + b^{2}}}{2\,a}\right) \vee \left( 2\,a\,x = \frac{-b + \sqrt{-4\,a\,c + b^{2}}}{2\,a}\right)"
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( 2\,a\,x + b = -\sqrt{-4\,a\,c + b^{2}}\right) \vee \left( 2\,a\,x + b = \sqrt{-4\,a\,c + b^{2}}\right)","\left( x = \frac{-b-\sqrt{-4\,a\,c + b^{2}}}{2\,a}\right) \vee \left( x = \frac{-b + \sqrt{-4\,a\,c + b^{2}}}{2\,a}\right)"
2,\textrm{wahr},"n^{2} + 3\,n + 2 = 0",n + \sqrt{2} = 0
2,\textrm{wahr},"(4\,b + 1)\,(3\,b-5) = 0","12\,b-4 = 0"
2,\textrm{wahr},"(4\,b + 1)\,(3\,b-5) = 0","12\,b-20\,b + 3\,b-4 = 0"
2,\textrm{wahr},"-g + 5 = g-4\,x","+4\,x + 5 = 2\,g-5"
2,\textrm{wahr},"+4\,x + 5 = 2\,g-5","x = 0.5\,g-\frac{5}{4}"
2,\textrm{wahr},\left( b + 13\right)^{2} = 13,\left( b + 3 = -\sqrt{13}\right) \vee \left( b + 3 = \sqrt{13}\right)
2,\textrm{wahr},\left( b + 13\right)^{2} = 13,\left( b + 3 = -\sqrt{13}\right) \vee \left( b + 3 = \sqrt{13}\right)
2,\textrm{wahr},\left( b + 13\right)^{2} = 13,\left( b + 3 = -\sqrt{13}\right) \vee \left( b + 3 = \sqrt{13}\right)
2,\textrm{wahr},\left( b + 13\right)^{2} = 13,\left( b + 3 = -\sqrt{13}\right) \vee \left( b + 3 = \sqrt{13}\right)
2,\left( x\neq -2\right) \wedge \left( x\neq 2\right),"-3\,x-14 = 0","-14 = -3\,x"
2,\left( x\neq -2\right) \wedge \left( x\neq 2\right),"-3\,x-14 = 0","-14 = 0-3\,x"
2,\left( x\neq -3\right) \wedge \left( x\neq 2\right),"\frac{1\,(x-2)}{x + 3}-3 = 0","x-2-3\,x + 9 = 0"
2,q < \frac{p^{2}}{4},"x^{2} + 2\,\frac{p}{2}\,x + \left( \frac{p}{2}\right)^{2} = -q + \left( \frac{p}{2}\right)^{2}",\left( x + \frac{p}{2}\right)^{2} = -q + \left( \frac{p}{4}\right)^{2}
2,\left( x\neq -3\right) \wedge \left( x\neq -2\right),-\frac{3}{x + 3}-\frac{3}{x + 2} = 0,"\frac{3\,(x + 2)}{x + 3}-3 = 0"
2,\left( x\neq -3\right) \wedge \left( x\neq -2\right),"(3\,x + 6)\,(x + 3)-3 = 0","3\,x + 9 + 6\,x + 18-3 = 0"
2,\left( x\neq -3\right) \wedge \left( x\neq -2\right),"-\frac{3\,(x + 2)}{x + 3}-3 = 0","(-3\,x-6)\,(x + 3)-3 = 0"
2,\left( x\neq -3\right) \wedge \left( x\neq -2\right),"-\frac{3\,(x + 2)}{x + 3}-3 = 0","-3\,x-6\,(x + 3)-3 = 0"
2,\left( x\neq -3\right) \wedge \left( x\neq -2\right),"-3\,x-6\,(x + 3)-3 = 0","-3\,x-3 = 0"
2,\left( x\neq -3\right) \wedge \left( x\neq -2\right),"-\frac{3\,(x + 2)}{x + 3}-3 = 0","-3\,x + 6\,(x + 3)-3 = 0"
2,\left( x\neq -3\right) \wedge \left( x\neq -2\right),"-3\,x + 6\,(x + 3)-3 = 0","-3\,x-3 = 0"
2,\left( x\neq -3\right) \wedge \left( x\neq -2\right),"-\frac{3\,(x + 2)}{x + 3}-3 = 0","-3\,(x + 2)\,(x + 3)-3 = 0"
2,\left( x\neq -3\right) \wedge \left( x\neq -2\right),"-3\,(x + 2)\,(x + 3)-3 = 0",x = -6
2,\left( x\neq 2\right) \wedge \left( x\neq -2\right),\frac{3}{x-2}-\frac{5}{x + 2} = 0,"3-5 = (x-2)\,(x + 2)"
2,\left( x\neq 2\right) \wedge \left( x\neq -2\right),\frac{3}{x-2}-\frac{5}{x + 2} = 0,"3-5 = (x-2)\,(x + 2)"
